OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude
24750,26.29999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,CENTRAL,3,98122,1920.0,4.0,2.0,38133.0,37566.0,567.0,18063.0,567.0,,47.61867,-122.30907
24752,24.5,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Other,Supermarket/Grocery Store,CENTRAL,3,98112,2004.0,6.0,1.0,436074.0,279077.0,156997.0,186618.0,53952.0,56160.0,47.61809,-122.30364
24758,5.199999809,2015,NonResidential,Self-Storage Facility,Self-Storage Facility,Parking,,CENTRAL,3,98122,1962.0,1.0,1.0,24248.0,24248.0,0.0,21018.0,3230.0,,47.61234,-122.31628
24764,31.29999924,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Swimming Pool,NORTHWEST,5,98133,1970.0,9.0,1.0,127230.0,127230.0,0.0,115000.0,11826.0,,47.70349,-122.33279
24765,32.09999847,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTH,5,98125,1967.0,4.0,1.0,20132.0,20132.0,0.0,20132.0,,,47.70198,-122.32285
24769,48.20000076,2015,NonResidential,Mixed Use Property,Senior Living Community,,,NORTH,5,98125,2009.0,6.0,1.0,244500.0,179775.0,64725.0,244500.0,,,47.70178,-122.32352
24772,20.10000038,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98125,1980.0,4.0,1.0,33034.0,33034.0,0.0,30824.0,1114.0,,47.71642,-122.31292
24775,29.29999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Swimming Pool,,NORTH,5,98125,1979.0,4.0,1.0,88096.0,88096.0,0.0,88096.0,,,47.72956,-122.29423
24780,77.80000305,2015,NonResidential,Parking,Parking,Office,,GREATER DUWAMISH,1,98134,2009.0,3.0,1.0,127065.0,42355.0,84710.0,84710.0,42355.0,,47.55768,-122.33137
24781,44.20000076,2015,NonResidential,Retail Store,Retail Store,,,GREATER DUWAMISH,1,98134,1964.0,1.0,1.0,37247.0,37247.0,0.0,37247.0,,,47.55772,-122.33017
24784,23.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,EAST,3,98102,1966.0,4.0,1.0,38521.0,34824.0,3697.0,34824.0,3697.0,,47.62455,-122.32636
24790,25.20000076,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1963.0,4.0,1.0,23968.0,23968.0,0.0,23968.0,,,47.6239,-122.32514
24795,27.89999962,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,EAST,3,98102,1967.0,6.0,1.0,51568.0,51568.0,0.0,51568.0,,,47.62229,-122.32764
24796,19.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1986.0,4.0,1.0,21312.0,21312.0,0.0,21312.0,,,47.62915,-122.32058
24803,105.8000031,2015,NonResidential,Retail Store,Retail Store,,,BALLARD,5,98117,1993.0,1.0,1.0,25384.0,25384.0,0.0,23468.0,,,47.69274,-122.37602
24822,43.90000153,2015,NonResidential,Office,Office,Retail Store,,GREATER DUWAMISH,1,98134,1910.0,3.0,1.0,49052.0,49052.0,0.0,32393.0,10057.0,,47.58462,-122.3347
24823,12.60000038,2015,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,GREATER DUWAMISH,1,98134,1900.0,2.0,1.0,26280.0,26280.0,0.0,32000.0,,,47.58318,-122.3347
24830,34.90000153,2015,NonResidential,Office,Office,Other,,GREATER DUWAMISH,1,98134,1937.0,2.0,1.0,39036.0,39036.0,0.0,27636.0,13611.0,,47.57595,-122.33624
24840,22.60000038,2015,NonResidential,Office,Office,Non-Refrigerated Warehouse,Social/Meeting Hall,GREATER DUWAMISH,1,98134,1923.0,1.0,1.0,26310.0,26310.0,0.0,24000.0,8874.0,1000.0,47.57529,-122.33475
24846,48.70000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,SOUTHWEST,1,98116,1996.0,6.0,1.0,20078.0,20078.0,0.0,20078.0,,,47.56445,-122.38712
24850,21.5,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Office,,NORTHEAST,4,98105,2000.0,6.0,1.0,29866.0,29866.0,0.0,27653.0,2213.0,,47.66391,-122.31495
24854,31.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHEAST,2,98118,1964.0,3.0,1.0,191330.0,191330.0,0.0,191330.0,,,47.5488,-122.28606
24857,197.8000031,2015,NonResidential,Retail Store,Retail Store,Supermarket/Grocery Store,,SOUTHEAST,2,98118,1966.0,1.0,1.0,37883.0,37883.0,0.0,28734.0,24813.0,,47.54723,-122.28455
24861,29.20000076,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98133,1985.0,4.0,1.0,29063.0,29063.0,0.0,29063.0,,,47.72708,-122.35455
24862,38.79999924,2015,School,K-12 School,K-12 School,,,DELRIDGE NEIGHBORHOODS,1,98126,1962.0,3.0,1.0,29874.0,29874.0,0.0,31375.0,,,47.53887,-122.37564
24865,17.89999962,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,6,98199,1948.0,2.0,1.0,22252.0,22252.0,0.0,22252.0,,,47.6418,-122.39786
24868,46.0,2015,NonResidential,Worship Facility,Worship Facility,Parking,,MAGNOLIA / QUEEN ANNE,6,98199,1965.0,1.0,1.0,20140.0,20140.0,0.0,22000.0,,,47.64,-122.39743
24876,15.19999981,2015,NonResidential,Self-Storage Facility,Self-Storage Facility,,,NORTHWEST,5,98133,1990.0,2.0,1.0,71874.0,40485.0,31389.0,71874.0,,,47.70281,-122.35623
24880,27.70000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98119,2003.0,5.0,1.0,52020.0,52020.0,0.0,52013.0,,,47.62424,-122.36169
24883,43.70000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98102,1991.0,7.0,1.0,39750.0,30130.0,9620.0,32510.0,9503.0,,47.62402,-122.32757
24886,51.59999847,2015,NonResidential,Office,Office,Parking,,CENTRAL,3,98144,1971.0,2.0,1.0,39953.0,39953.0,0.0,30100.0,500.0,,47.60104,-122.30155
24887,38.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,CENTRAL,3,98144,2010.0,4.0,1.0,157724.0,136521.0,21203.0,47708.0,21203.0,4060.0,47.60058,-122.3017
24888,51.5,2015,Multifamily LR (1-4),Senior Living Community,Senior Living Community,,,CENTRAL,3,98144,2001.0,4.0,1.0,94370.0,94370.0,0.0,94370.0,,,47.60073,-122.30257
24893,81.5,2015,NonResidential,Retail Store,Retail Store,Office,,CENTRAL,3,98144,1998.0,2.0,1.0,21200.0,21200.0,0.0,14168.0,7032.0,,47.60009,-122.3017
24902,27.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Retail Store,,NORTHWEST,5,98103,2006.0,4.0,1.0,30386.0,30386.0,0.0,23927.0,3242.0,,47.69583,-122.35566
24906,22.20000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,NORTHEAST,4,98115,1988.0,5.0,2.0,109982.0,80701.0,29281.0,80701.0,29281.0,,47.6775,-122.3171
24908,41.40000153,2015,School,K-12 School,K-12 School,,,BALLARD,6,98117,1931.0,3.0,1.0,117116.0,117116.0,0.0,117116.0,,,47.6763,-122.38051
24909,31.10000038,2015,NonResidential,Worship Facility,Worship Facility,,,BALLARD,6,98117,1928.0,2.0,1.0,24120.0,24120.0,0.0,24120.0,,,47.67628,-122.38238
24911,29.89999962,2015,NonResidential,Worship Facility,Worship Facility,Office,,BALLARD,6,98117,1929.0,3.0,1.0,35736.0,35736.0,0.0,28970.0,6766.0,,47.6764,-122.38502
24921,23.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,BALLARD,6,98117,1988.0,4.0,1.0,46686.0,36273.0,10413.0,36273.0,10413.0,,47.6763,-122.38726
24934,25.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTH,5,98115,1995.0,2.0,1.0,20261.0,20261.0,0.0,20261.0,6300.0,,47.69834,-122.32788
24948,50.79999924,2015,NonResidential,Retail Store,Retail Store,Parking,,GREATER DUWAMISH,1,98134,1954.0,2.0,1.0,21900.0,21900.0,0.0,21900.0,,,47.57044,-122.33475
24950,111.4000015,2015,NonResidential,Other,Other,,,GREATER DUWAMISH,1,98134,1952.0,1.0,1.0,25460.0,25460.0,0.0,8223.0,,,47.58754,-122.3224
24959,59.79999924,2015,NonResidential,Mixed Use Property,Other,Non-Refrigerated Warehouse,Refrigerated Warehouse,GREATER DUWAMISH,1,98134,1952.0,1.0,1.0,35310.0,35310.0,0.0,10471.0,9875.0,8877.0,47.57506,-122.33862
24976,19.10000038,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,LAKE UNION,6,98103,1966.0,4.0,1.0,23420.0,20529.0,2891.0,20529.0,2891.0,,47.65806,-122.35467
24987,48.5,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,BALLARD,6,98117,1968.0,7.0,1.0,239054.0,239054.0,0.0,239054.0,,,47.67624,-122.40974
24989,125.6999969,2015,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,,,EAST,3,98101,1960.0,10.0,1.0,101706.0,101706.0,0.0,101706.0,,,47.61174,-122.32611
24991,123.0,2015,NonResidential,Other,Other,,,GREATER DUWAMISH,1,98108,1962.0,3.0,1.0,36140.0,36140.0,0.0,34733.0,,,47.54089,-122.32323
24994,277.6000061,2015,NonResidential,Other - Mall,Other - Mall,Parking,,DOWNTOWN,2,98144,1991.0,2.0,1.0,47963.0,26579.0,21384.0,29640.0,6000.0,,47.59886,-122.31678
25000,16.79999924,2015,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Worship Facility,,DOWNTOWN,2,98104,1930.0,1.0,1.0,23903.0,23903.0,0.0,19500.0,4500.0,,47.59774,-122.31936
25001,32.40000153,2015,NonResidential,Self-Storage Facility,Self-Storage Facility,,,NORTHEAST,4,98115,1947.0,3.0,1.0,22522.0,22522.0,0.0,22522.0,,,47.67923,-122.31715
25002,29.0,2015,NonResidential,Self-Storage Facility,Self-Storage Facility,,,NORTHEAST,4,98115,1996.0,4.0,1.0,38959.0,38959.0,0.0,38959.0,,,47.67899,-122.31713
25004,69.80000305,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,CENTRAL,3,98112,1926.0,3.0,1.0,27840.0,20809.0,7031.0,20809.0,7031.0,,47.61945,-122.30702
25006,44.90000153,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,CENTRAL,3,98112,1978.0,3.0,1.0,20739.0,20739.0,0.0,17628.0,20.0,,47.61997,-122.30709
25028,23.89999962,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,GREATER DUWAMISH,2,98144,1925.0,3.0,1.0,25120.0,25120.0,0.0,25120.0,,,47.5721,-122.30877
25046,43.59999847,2015,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,,,GREATER DUWAMISH,2,98144,1971.0,15.0,1.0,73898.0,73898.0,0.0,73898.0,,,47.5882,-122.31551
25047,33.20000076,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Office,Parking,GREATER DUWAMISH,2,98108,2001.0,3.0,1.0,36383.0,29353.0,7030.0,25153.0,4200.0,,47.55401,-122.31379
25053,29.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHEAST,4,98115,1972.0,2.0,1.0,136752.0,136752.0,0.0,113227.0,,,47.67542,-122.26558
25054,26.89999962,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHEAST,4,98115,1977.0,3.0,6.0,120701.0,120701.0,0.0,98357.0,15448.0,,47.68341,-122.26403
25055,33.09999847,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,6,98103,2006.0,4.0,1.0,54238.0,54238.0,0.0,42377.0,,,47.69093,-122.35297
25056,22.5,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,DELRIDGE NEIGHBORHOODS,1,98126,2002.0,6.0,1.0,41310.0,41310.0,0.0,41310.0,,,47.56656,-122.37111
25061,38.59999847,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,"Personal Services (Health/Beauty, Dry Cleaning, etc)",SOUTHWEST,1,98116,2014.0,7.0,1.0,113204.0,84970.0,28234.0,63160.0,10240.0,2734.0,47.56013,-122.38642
25062,34.90000153,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Retail Store,SOUTHWEST,1,98116,2008.0,7.0,1.0,156605.0,114045.0,42560.0,94930.0,37922.0,5000.0,47.56016,-122.38583
25065,38.09999847,2015,Multifamily MR (5-9),Mixed Use Property,Multifamily Housing,Parking,Office,SOUTHWEST,1,98116,1991.0,5.0,1.0,163699.0,105596.0,58103.0,80536.0,58103.0,25060.0,47.56028,-122.38371
25069,53.20000076,2015,School,K-12 School,K-12 School,Parking,,EAST,3,98104,1923.0,4.0,1.0,46100.0,46100.0,0.0,46100.0,,,47.60776,-122.32481
25076,31.70000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,EAST,3,98102,1978.0,5.0,1.0,51910.0,51910.0,0.0,51910.0,,,47.61984,-122.32764
25078,25.29999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98119,1987.0,4.0,1.0,20506.0,20506.0,0.0,20506.0,,,47.62501,-122.3639
25080,26.39999962,2015,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98119,1963.0,11.0,1.0,52334.0,52334.0,0.0,43610.0,,,47.62435,-122.36293
25086,22.29999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,MAGNOLIA / QUEEN ANNE,7,98109,1963.0,4.0,1.0,48423.0,43172.0,5251.0,43172.0,9377.0,,47.62762,-122.35515
25110,28.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,NORTHWEST,5,98133,1986.0,3.0,1.0,30200.0,23529.0,6671.0,23529.0,6671.0,2949.0,47.71178,-122.35504
25111,26.89999962,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98133,1999.0,3.0,1.0,28190.0,20686.0,7504.0,20686.0,7504.0,,47.71122,-122.35496
25115,27.20000076,2015,NonResidential,Worship Facility,Worship Facility,,,NORTHWEST,5,98133,1951.0,2.0,1.0,21936.0,21936.0,0.0,21936.0,,,47.70901,-122.35498
25124,89.59999847,2015,NonResidential,"Personal Services (Health/Beauty, Dry Cleaning, etc)","Personal Services (Health/Beauty, Dry Cleaning, etc)",,,NORTH,5,98125,1960.0,1.0,1.0,25406.0,25406.0,0.0,25406.0,,,47.7162,-122.2956
25127,25.39999962,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,EAST,3,98102,1966.0,5.0,1.0,30517.0,24441.0,6076.0,24441.0,6076.0,,47.62744,-122.326
25128,34.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98119,1929.0,3.0,1.0,25368.0,25368.0,0.0,25368.0,,,47.62698,-122.36279
25129,25.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Swimming Pool,NORTH,5,98125,1967.0,3.0,6.0,151450.0,151450.0,0.0,152200.0,,,47.70722,-122.3192
25130,26.29999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTH,5,98125,1978.0,4.0,1.0,37760.0,37760.0,0.0,37760.0,,,47.70657,-122.31942
25131,22.10000038,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,DELRIDGE NEIGHBORHOODS,1,98106,1979.0,3.0,1.0,64618.0,64618.0,0.0,64618.0,13400.0,,47.52141,-122.36426
25137,38.20000076,2015,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,Retail Store,,DOWNTOWN,7,98121,2001.0,12.0,1.0,162865.0,162865.0,0.0,145538.0,15025.0,,47.61511,-122.35189
25139,28.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,NORTHWEST,5,98133,1989.0,4.0,1.0,37580.0,22344.0,15236.0,37580.0,15236.0,,47.71537,-122.35594
25144,27.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98133,1967.0,3.0,1.0,25914.0,25914.0,0.0,25914.0,,,47.71356,-122.35599
25149,36.20000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,SOUTHEAST,2,98118,1967.0,5.0,1.0,42090.0,36765.0,5325.0,42090.0,,,47.56052,-122.28446
25160,33.90000153,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,NORTHEAST,4,98105,1996.0,6.0,1.0,71421.0,71421.0,0.0,71421.0,,,47.66065,-122.31795
25163,101.3000031,2015,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Parking,,GREATER DUWAMISH,1,98134,1960.0,1.0,1.0,30000.0,30000.0,0.0,30000.0,,,47.55966,-122.33146
25165,47.09999847,2015,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Vehicle Repair Services,Office,GREATER DUWAMISH,1,98108,1962.0,1.0,1.0,45036.0,45036.0,0.0,21110.0,14074.0,6755.0,47.56522,-122.32205
25166,27.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHWEST,1,98116,1986.0,3.0,1.0,24664.0,24664.0,0.0,24664.0,,,47.55829,-122.3811
25169,74.19999695,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1925.0,3.0,1.0,34580.0,34580.0,0.0,34580.0,,,47.62413,-122.32287
25170,30.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1965.0,4.0,1.0,27580.0,24141.0,3439.0,27580.0,,,47.6248,-122.32232
25172,26.89999962,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,EAST,3,98102,1960.0,5.0,1.0,40721.0,40721.0,0.0,40721.0,,,47.62442,-122.3226
25175,29.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1965.0,4.0,1.0,41396.0,41396.0,0.0,41396.0,,,47.62464,-122.32333
25177,69.69999695,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,EAST,3,98102,1930.0,4.0,1.0,41241.0,35123.0,6118.0,35123.0,,,47.62328,-122.32343
25181,32.29999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1910.0,3.0,1.0,22532.0,22532.0,0.0,22532.0,,,47.62497,-122.3155
25182,51.40000153,2015,Multifamily HR (10+),Multifamily HR (10+),Multifamily Housing,,,EAST,3,98112,1971.0,11.0,1.0,78199.0,78199.0,0.0,78199.0,,,47.62383,-122.31516
25184,46.70000076,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98112,1928.0,3.0,1.0,21407.0,21407.0,0.0,21407.0,,,47.62326,-122.31498
25185,29.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,EAST,3,98102,1985.0,4.0,1.0,63505.0,48155.0,15350.0,48155.0,15350.0,200.0,47.62333,-122.31538
25186,63.40000153,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98112,1907.0,3.0,1.0,35647.0,35647.0,0.0,35647.0,,,47.623,-122.31514
25187,35.59999847,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,EAST,3,98112,1926.0,4.0,1.0,22284.0,20356.0,1928.0,20356.0,1928.0,,47.62212,-122.31481
25196,32.09999847,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1910.0,3.0,1.0,35656.0,35656.0,0.0,35656.0,,,47.62263,-122.31586
25200,59.20000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,EAST,3,98102,1953.0,7.0,1.0,42182.0,42182.0,0.0,42182.0,,,47.62394,-122.31595
25202,25.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,EAST,3,98102,1987.0,4.0,1.0,32288.0,24480.0,7808.0,24480.0,7808.0,,47.62325,-122.31602
25215,21.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHWEST,1,98136,1987.0,4.0,1.0,31488.0,31488.0,0.0,26240.0,6558.0,,47.54155,-122.38686
25217,40.0,2015,School,K-12 School,K-12 School,,,SOUTHWEST,1,98116,1962.0,1.0,1.0,39199.0,39199.0,0.0,49620.0,,,47.57269,-122.39673
25218,20.89999962,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,SOUTHWEST,1,98146,1979.0,3.0,1.0,31457.0,27272.0,4185.0,27272.0,4185.0,,47.50224,-122.37649
25220,24.89999962,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98104,1909.0,3.0,1.0,43162.0,43162.0,0.0,43162.0,,,47.60675,-122.32345
25222,44.40000153,2015,NonResidential,Mixed Use Property,Multifamily Housing,Hotel,Parking,DOWNTOWN,7,98101,2009.0,39.0,1.0,675497.0,563373.0,112124.0,311521.0,303000.0,141450.0,47.61376,-122.33445
25223,26.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHWEST,1,98116,1963.0,4.0,1.0,20790.0,20790.0,0.0,20790.0,,,47.57915,-122.40976
25240,27.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHWEST,1,98126,2004.0,4.0,1.0,53919.0,53919.0,0.0,44009.0,,,47.57519,-122.37143
25241,23.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Swimming Pool,,NORTHWEST,5,98133,1988.0,3.0,10.0,166858.0,166858.0,0.0,166858.0,,,47.724,-122.35498
25242,35.59999847,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1978.0,3.0,1.0,27317.0,27317.0,0.0,22755.0,,,47.62052,-122.32286
25243,32.40000153,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,EAST,3,98102,1963.0,5.0,1.0,28922.0,28922.0,0.0,28922.0,,,47.62285,-122.32281
25245,43.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Other,,MAGNOLIA / QUEEN ANNE,7,98119,1921.0,4.0,1.0,104064.0,104064.0,0.0,104064.0,400.0,,47.63007,-122.35854
25247,48.59999847,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98133,1988.0,4.0,1.0,44352.0,44352.0,0.0,44352.0,,,47.7101,-122.33174
25251,116.0999985,2015,University,College/University,College/University,,,MAGNOLIA / QUEEN ANNE,7,98119,1945.0,2.0,14.0,529663.0,529663.0,0.0,533826.0,,,47.65019,-122.36173
25259,71.30000305,2015,Multifamily LR (1-4),Senior Living Community,Senior Living Community,Parking,,NORTH,5,98125,1995.0,2.0,1.0,31680.0,31680.0,0.0,31680.0,,,47.70953,-122.31075
25266,27.89999962,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTH,5,98125,1986.0,3.0,1.0,21303.0,21303.0,0.0,21303.0,,,47.7113,-122.30127
25268,42.90000153,2015,NonResidential,Office,Office,,,NORTH,5,98125,1980.0,4.0,1.0,23022.0,23022.0,0.0,23022.0,,,47.70868,-122.30089
25269,33.20000076,2015,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Office,NORTH,5,98125,2002.0,5.0,1.0,57756.0,50192.0,7564.0,44604.0,9400.0,250.0,47.70928,-122.30045
25275,90.19999695,2015,NonResidential,Refrigerated Warehouse,Refrigerated Warehouse,Other,Office,GREATER DUWAMISH,1,98134,1967.0,1.0,1.0,27263.0,27263.0,0.0,22000.0,2700.0,2500.0,47.56173,-122.32885
25276,82.09999847,2015,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,GREATER DUWAMISH,1,98134,1962.0,1.0,1.0,31569.0,31569.0,0.0,33000.0,,,47.56318,-122.32889
25277,5.900000095,2015,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,GREATER DUWAMISH,1,98134,1956.0,1.0,1.0,22509.0,22509.0,0.0,22509.0,,,47.56362,-122.32876
25278,35.20000076,2015,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Office,,GREATER DUWAMISH,1,98134,1956.0,1.0,1.0,39984.0,39984.0,0.0,31184.0,8800.0,,47.56424,-122.32902
25295,20.60000038,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Office,Parking,NORTH,5,98125,1997.0,4.0,1.0,55977.0,39433.0,16544.0,39433.0,5995.0,2000.0,47.7095,-122.30032
25299,37.70000076,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,GREATER DUWAMISH,2,98118,1968.0,2.0,1.0,91907.0,91907.0,0.0,91907.0,,,47.53084,-122.28114
25302,24.0,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98103,1978.0,4.0,1.0,20844.0,20844.0,0.0,20844.0,,,47.69991,-122.35498
25305,46.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,EAST,3,98102,1998.0,3.0,1.0,26578.0,18513.0,8065.0,18581.0,6160.0,,47.62413,-122.31698
25317,32.79999924,2015,School,K-12 School,K-12 School,,,EAST,3,98102,1925.0,2.0,1.0,73769.0,73769.0,0.0,73769.0,,,47.62442,-122.31838
25322,37.5,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1984.0,4.0,1.0,24620.0,24620.0,0.0,24620.0,,,47.62397,-122.31962
25323,40.79999924,2015,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,EAST,3,98102,1925.0,3.0,1.0,21512.0,21512.0,0.0,16379.0,,,47.62176,-122.31913
