OSEBuildingID,SiteEUI,DataYear,BuildingType,EPAPropertyType,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,Neighborhood,CouncilDistrictCode,ZipCode,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFABuilding,PropertyGFAParking,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,Latitude,Longitude,BuildingAge,GFA_per_Floor,ParkingRatio,LargestUseRatio,SecondUseRatio,ThirdUseRatio,LogPropertyGFATotal
22165,14.80000019,2023,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Other,,GREATER DUWAMISH,1,98108,1961.0,1.0,1.0,41895.0,41895.0,0.0,37524.0,2596.0,,47.5478,-122.32307,62.0,41895.0,0.0,0.8956677407805227,0.06196443489676572,,10.642945635959324
22166,44.20000076,2023,NonResidential,Retail Store,Retail Store,,,GREATER DUWAMISH,1,98108,1958.0,2.0,2.0,56193.0,56193.0,0.0,56193.0,,,47.54912,-122.32184,65.0,28096.5,0.0,1.0,,,10.936565268616524
22170,31.39999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Retail Store,,DOWNTOWN,7,98101,2002.0,6.0,1.0,66459.0,66459.0,0.0,48409.0,9568.0,,47.61066,-122.33815,21.0,11076.5,0.0,0.7284039783926932,0.14396846175837735,,11.104355541908586
22194,30.79999924,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,BALLARD,6,98107,1986.0,4.0,1.0,44957.0,35346.0,9611.0,30044.0,6000.0,,47.67504,-122.37529,37.0,11239.25,0.21378205841137088,0.6682830260026247,0.13346086260204196,,10.713483999592366
22210,32.70000076,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,BALLARD,6,98107,1991.0,4.0,1.0,42401.0,32753.0,9648.0,32753.0,,,47.67284,-122.37513,32.0,10600.25,0.22754180325935708,0.7724581967406429,,,10.65495080991891
22223,47.20000076,2023,School,K-12 School,K-12 School,,,BALLARD,6,98107,1922.0,3.0,1.0,35448.0,35448.0,0.0,35448.0,,,47.6712,-122.37568,101.0,11816.0,0.0,1.0,,,10.475850322817688
22230,332.2999878,2023,NonResidential,Supermarket/Grocery Store,Supermarket/Grocery Store,,,BALLARD,6,98107,1966.0,1.0,1.0,29214.0,29214.0,0.0,28251.0,,,47.66986,-122.37418,57.0,29214.0,0.0,0.9670363524337646,,,10.282437554988537
22238,30.70000076,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,,BALLARD,6,98107,1980.0,3.0,1.0,31792.0,21176.0,10616.0,21176.0,10616.0,,47.66839,-122.37155,43.0,10597.333333333334,0.33392048314041267,0.6660795168595873,0.33392048314041267,,10.367001418750867
22239,34.0,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Parking,Office,BALLARD,6,98107,1996.0,4.0,1.0,41919.0,30854.0,11065.0,25288.0,11065.0,5566.0,47.6681,-122.3716,27.0,10479.75,0.2639614494620578,0.6032586655216012,0.2639614494620578,0.13277988501634103,10.643518318994923
22240,274.3999939,2023,NonResidential,Supermarket/Grocery Store,Supermarket/Grocery Store,Parking,,BALLARD,6,98107,2000.0,1.0,1.0,89103.0,46068.0,43035.0,47034.0,,,47.66828,-122.37428,23.0,89103.0,0.4829803710312784,0.5278610147806471,,,11.39755950582945
22252,43.29999924,2023,NonResidential,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym,Non-Refrigerated Warehouse,,BALLARD,6,98107,1961.0,1.0,1.0,36700.0,36700.0,0.0,32076.0,4700.0,,47.66621,-122.37502,62.0,36700.0,0.0,0.8740054495912807,0.12806539509536785,,10.510559281627845
22259,37.29999924,2023,NonResidential,Mixed Use Property,Other,Retail Store,Non-Refrigerated Warehouse,BALLARD,6,98107,1910.0,2.0,1.0,31140.0,31140.0,0.0,14840.0,9400.0,6900.0,47.66389,-122.37307,113.0,15570.0,0.0,0.4765574823378292,0.3018625561978163,0.22157996146435452,10.346280557910271
22261,57.90000153,2023,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Office,,BALLARD,6,98107,1975.0,3.0,1.0,41478.0,41478.0,0.0,31932.0,9546.0,,47.6644,-122.37246,48.0,13826.0,0.0,0.7698538984521915,0.23014610154780848,,10.632942554049004
22264,18.10000038,2023,NonResidential,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,BALLARD,6,98107,1980.0,1.0,1.0,39840.0,39840.0,0.0,39840.0,,,47.66411,-122.37185,43.0,39840.0,0.0,1.0,,,10.592651811785132
22267,179.8999939,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,BALLARD,6,98107,1928.0,4.0,1.0,24828.0,24828.0,0.0,24828.0,,,47.67151,-122.38454,95.0,6207.0,0.0,1.0,,,10.119767603828935
22279,24.20000076,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,BALLARD,6,98107,1987.0,4.0,1.0,43380.0,32776.0,10604.0,27860.0,,,47.67117,-122.38422,36.0,10845.0,0.24444444444444444,0.6422314430613186,,,10.67777683621291
22282,27.39999962,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,BALLARD,6,98107,1984.0,4.0,1.0,36248.0,36248.0,0.0,36248.0,,,47.67136,-122.37982,39.0,9062.0,0.0,1.0,,,10.498167073695418
22290,33.09999847,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,BALLARD,6,98107,1985.0,4.0,1.0,26347.0,26347.0,0.0,26347.0,,,47.67042,-122.37749,38.0,6586.75,0.0,1.0,,,10.179147649760584
22299,31.39999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Supermarket/Grocery Store,BALLARD,6,98107,2009.0,8.0,1.0,447755.0,326475.0,121280.0,282899.0,121280.0,42587.0,47.67077,-122.38628,14.0,55969.375,0.2708624135967214,0.6318165067950107,0.2708624135967214,0.09511228238657302,13.012003720168183
22308,59.5,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,BALLARD,6,98107,1969.0,7.0,1.0,52926.0,52926.0,0.0,52926.0,,,47.66967,-122.38966,54.0,7560.857142857143,0.0,1.0,,,10.876668884613583
22314,24.60000038,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,BALLARD,6,98107,1999.0,6.0,1.0,46070.0,33850.0,12220.0,33850.0,,,47.66994,-122.38124,24.0,7678.333333333333,0.2652485348382896,0.7347514651617104,,,10.737938963793802
22315,34.29999924,2023,Multifamily LR (1-4),Multifamily MR (5-9),Multifamily Housing,,,BALLARD,6,98107,2016.0,6.0,1.0,23349.0,23349.0,0.0,23349.0,,,47.66992,-122.38033,7.0,3891.5,0.0,1.0,,,10.058352263097044
22323,35.90000153,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,Office,BALLARD,6,98107,1993.0,6.0,1.0,40740.0,28657.0,12083.0,24572.0,12083.0,4085.0,47.66923,-122.38046,30.0,6790.0,0.2965881197839961,0.6031418753068237,0.2965881197839961,0.10027000490918017,10.614990235380386
22332,35.90000153,2023,NonResidential,Strip Mall,Strip Mall,Parking,,BALLARD,6,98107,1928.0,2.0,1.0,30000.0,30000.0,0.0,25828.0,,,47.66908,-122.38627,95.0,15000.0,0.0,0.8609333333333333,,,10.308985993422082
22334,34.59999847,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,BALLARD,6,98107,2008.0,8.0,1.0,361727.0,243928.0,117799.0,235255.0,117799.0,,47.66842,-122.37834,15.0,45215.875,0.32565719451409486,0.650366160115225,0.32565719451409486,,12.798647827164089
22339,35.70000076,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,MAGNOLIA / QUEEN ANNE,7,98119,2003.0,5.0,1.0,28879.0,28879.0,0.0,24070.0,,,47.6249,-122.36459,20.0,5775.8,0.0,0.8334776134907719,,,10.270904593006762
22340,32.59999847,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,"Personal Services (Health/Beauty, Dry Cleaning, etc)",,MAGNOLIA / QUEEN ANNE,7,98119,1997.0,4.0,1.0,20406.0,20406.0,0.0,14608.0,2398.0,,47.62374,-122.35829,26.0,5101.5,0.0,0.7158678819954916,0.11751445653239244,,9.923633258229085
22347,19.39999962,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,,,DOWNTOWN,7,98101,1910.0,6.0,1.0,34909.0,34909.0,0.0,34909.0,,,47.60846,-122.34167,113.0,5818.166666666667,0.0,1.0,,,10.460528600099082
22351,22.79999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Retail Store,,DOWNTOWN,1,98104,1909.0,6.0,1.0,201656.0,201656.0,0.0,152893.0,14536.0,,47.59731,-122.33369,114.0,33609.333333333336,0.0,0.7581872099020114,0.07208315150553418,,12.214323513311706
22352,28.0,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,Bank Branch,Parking,NORTHWEST,6,98115,2007.0,4.0,1.0,82486.0,82486.0,0.0,52357.0,15157.0,11360.0,47.67903,-122.32412,16.0,20621.5,0.0,0.6347380161481948,0.18375239434570714,0.13772034042140485,11.320395984148833
22353,28.60000038,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHEAST,2,98118,1959.0,3.0,1.0,45201.0,45201.0,0.0,45201.0,,,47.53558,-122.27061,64.0,15067.0,0.0,1.0,,,10.71889661262903
22354,26.5,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,SOUTHEAST,2,98118,1962.0,3.0,1.0,43330.0,43330.0,0.0,43330.0,,,47.53628,-122.27074,61.0,14443.333333333334,0.0,1.0,,,10.676623593166008
22356,35.40000153,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,CENTRAL,3,98122,1996.0,3.0,1.0,32112.0,32112.0,0.0,32112.0,,,47.6182,-122.30779,27.0,10704.0,0.0,1.0,,,10.377016211557725
22361,32.29999924,2023,Multifamily MR (5-9),Multifamily MR (5-9),Multifamily Housing,Parking,,SOUTHWEST,1,98116,2005.0,5.0,1.0,29888.0,29888.0,0.0,31263.0,20358.0,,47.5595,-122.3839,18.0,5977.6,0.0,1.046005085653105,0.6811429336188437,,10.305245798712965
22363,30.10000038,2023,Multifamily LR (1-4),Multifamily LR (1-4),Multifamily Housing,,,NORTHWEST,5,98125,1988.0,4.0,1.0,47647.0,47647.0,0.0,47647.0,,,47.71965,-122.31877,35.0,11911.75,0.0,1.0,,,10.771595935483736
